2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(-0,1, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,2, 0,3, 1,9)
2	Alex	(-0,1, 0,3, 1,9)
2	Alex	(-0,1, 0,3, 1,9)
2	Alex	(-0,1, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(-0,1, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,0, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,5, 1,9)
2	Alex	(0,2, 0,5, 1,9)
2	Alex	(0,2, 0,5, 1,9)
2	Alex	(0,2, 0,5, 1,9)
2	Alex	(0,2, 0,5, 1,9)
2	Alex	(0,2, 0,5, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,4, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,2, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Alex	(0,1, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
2	Patric	(0,0, 0,3, 1,9)
